order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o0000000000000000000000000485,c0000000000000000000000000485,delivered,2018-04-13 22:14:54,2018-04-14 05:46:59,2018-04-19 12:58:15,2018-04-25 12:50:44,2018-05-03 22:14:54
o0000000000000000000000000486,c0000000000000000000000000486,delivered,2018-07-26 02:13:33,2018-07-26 14:56:36,2018-07-29 21:08:28,2018-08-17 07:25:13,2018-08-14 02:13:33
o0000000000000000000000000487,c0000000000000000000000000487,delivered,2018-07-01 14:38:17,2018-07-01 18:00:09,2018-07-06 22:38:52,2018-07-17 15:20:59,2018-07-13 14:38:17
o0000000000000000000000000488,c0000000000000000000000000488,delivered,2017-03-12 07:20:33,2017-03-12 10:06:19,2017-03-14 12:42:02,2017-03-25 19:07:43,2017-03-28 07:20:33
o0000000000000000000000000489,c0000000000000000000000000489,delivered,2018-02-07 22:28:03,2018-02-08 16:31:27,2018-02-14 14:27:31,2018-02-20 17:23:16,2018-03-01 22:28:03
o0000000000000000000000000490,c0000000000000000000000000490,delivered,2017-02-08 14:47:00,2017-02-08 22:41:49,2017-02-11 02:33:19,2017-02-24 10:21:56,2017-02-25 14:47:00
o0000000000000000000000000491,c0000000000000000000000000491,invoiced,2018-02-28 04:23:56,2018-02-28 19:09:42,2018-03-02 09:55:51,,2018-03-23 04:23:56
o0000000000000000000000000492,c0000000000000000000000000492,delivered,2017-04-01 13:50:13,2017-04-01 22:49:51,2017-04-06 14:29:44,2017-05-05 07:30:08,2017-04-26 13:50:13
o0000000000000000000000000493,c0000000000000000000000000493,delivered,2017-07-08 10:54:06,2017-07-09 03:39:21,2017-07-12 00:56:01,2017-08-01 14:46:58,2017-07-18 10:54:06
o0000000000000000000000000494,c0000000000000000000000000494,delivered,2017-10-30 17:45:34,2017-10-31 06:40:03,2017-11-05 02:59:54,2017-11-08 19:30:27,2017-11-12 17:45:34
o0000000000000000000000000495,c0000000000000000000000000495,delivered,2017-08-17 09:09:35,2017-08-17 19:27:46,2017-08-21 19:56:12,2017-09-01 10:57:21,2017-09-20 09:09:35
o0000000000000000000000000496,c0000000000000000000000000496,delivered,2017-01-05 05:46:55,2017-01-05 18:24:36,2017-01-10 08:43:06,2017-01-26 05:05:56,2017-02-14 05:46:55
o0000000000000000000000000497,c0000000000000000000000000497,delivered,2017-08-12 13:26:10,2017-08-12 15:44:57,2017-08-15 16:57:55,2017-09-13 21:33:47,2017-09-08 13:26:10
o0000000000000000000000000498,c0000000000000000000000000498,delivered,2018-03-11 23:26:04,2018-03-12 17:52:00,2018-03-17 08:37:32,2018-03-23 02:21:36,2018-04-03 23:26:04
o0000000000000000000000000499,c0000000000000000000000000499,delivered,2018-05-21 17:00:19,2018-05-21 18:42:43,2018-05-26 12:02:34,2018-05-30 07:47:32,2018-05-31 17:00:19
o0000000000000000000000000500,c0000000000000000000000000500,delivered,2017-01-14 00:23:46,2017-01-14 11:44:53,2017-01-18 00:47:22,2017-01-30 22:45:10,2017-01-26 00:23:46
o0000000000000000000000000501,c0000000000000000000000000501,delivered,2018-07-29 14:21:25,2018-07-29 15:25:50,2018-08-03 07:03:49,2018-08-16 06:54:31,2018-09-06 14:21:25
o0000000000000000000000000502,c0000000000000000000000000502,delivered,2017-03-27 04:25:27,2017-03-27 17:56:34,2017-04-01 21:32:42,2017-04-22 23:11:14,2017-04-27 04:25:27
o0000000000000000000000000503,c0000000000000000000000000503,delivered,2017-11-08 16:50:33,2017-11-09 09:30:58,2017-11-13 23:36:11,2017-11-17 05:49:46,2017-11-29 16:50:33
o0000000000000000000000000504,c0000000000000000000000000504,delivered,2018-01-15 00:38:20,2018-01-15 08:36:59,2018-01-21 07:22:26,2018-01-26 21:10:37,2018-01-29 00:38:20
o0000000000000000000000000505,c0000000000000000000000000505,invoiced,2018-01-04 06:28:00,2018-01-05 01:30:27,2018-01-08 06:43:44,,2018-01-19 06:28:00
o0000000000000000000000000506,c0000000000000000000000000506,delivered,2017-12-21 17:47:39,2017-12-21 18:49:24,2017-12-24 06:06:17,2018-01-23 00:43:22,2018-01-20 17:47:39
o0000000000000000000000000507,c0000000000000000000000000507,delivered,2018-03-25 10:09:50,2018-03-26 03:17:08,2018-03-29 06:48:52,2018-04-04 17:10:04,2018-04-10 10:09:50
o0000000000000000000000000508,c0000000000000000000000000508,delivered,2017-06-17 11:53:22,2017-06-17 18:39:05,2017-06-25 22:41:54,2017-07-03 16:44:37,2017-06-29 11:53:22
o0000000000000000000000000509,c0000000000000000000000000509,delivered,2017-07-31 13:43:27,2017-08-01 03:45:46,2017-08-03 18:36:44,2017-08-29 05:56:25,2017-08-31 13:43:27
o0000000000000000000000000510,c0000000000000000000000000510,delivered,2017-11-26 03:11:05,2017-11-26 16:32:40,2017-11-27 12:13:14,2018-01-01 03:58:55,2017-12-20 03:11:05
o0000000000000000000000000511,c0000000000000000000000000511,delivered,2018-04-08 07:22:04,2018-04-08 11:18:12,2018-04-12 23:34:59,2018-04-15 18:35:27,2018-04-27 07:22:04
o0000000000000000000000000512,c0000000000000000000000000512,delivered,2017-07-28 17:08:00,2017-07-28 21:47:42,2017-08-05 05:28:39,2017-08-19 04:39:56,2017-08-07 17:08:00
o0000000000000000000000000513,c0000000000000000000000000513,delivered,2017-05-20 06:05:04,2017-05-20 16:36:20,2017-05-22 19:48:17,2017-06-08 08:32:26,2017-05-29 06:05:04
o0000000000000000000000000514,c0000000000000000000000000514,delivered,2017-10-09 10:52:53,2017-10-10 02:04:41,2017-10-12 12:36:49,2017-10-19 03:17:34,2017-10-25 10:52:53
o0000000000000000000000000515,c0000000000000000000000000515,delivered,2018-01-26 02:38:03,2018-01-26 08:20:56,2018-01-30 22:55:14,2018-02-02 19:50:39,2018-02-11 02:38:03
o0000000000000000000000000516,c0000000000000000000000000516,delivered,2017-12-12 02:55:17,2017-12-12 15:39:49,2017-12-17 07:03:08,2017-12-26 07:57:23,2018-01-20 02:55:17
o0000000000000000000000000517,c0000000000000000000000000517,delivered,2017-12-03 17:27:56,2017-12-03 23:09:07,2017-12-05 06:38:09,2017-12-11 23:20:20,2018-01-07 17:27:56
o0000000000000000000000000518,c0000000000000000000000000518,delivered,2017-06-04 21:00:03,2017-06-05 12:43:18,2017-06-10 00:56:35,2017-06-28 20:45:33,2017-06-14 21:00:03
o0000000000000000000000000519,c0000000000000000000000000519,delivered,2017-11-09 13:37:03,2017-11-09 14:09:47,2017-11-13 23:41:50,2017-11-18 01:33:38,2017-12-04 13:37:03
o0000000000000000000000000520,c0000000000000000000000000520,delivered,2017-09-15 10:29:44,2017-09-15 15:17:34,2017-09-21 08:02:55,2017-10-04 14:32:46,2017-10-21 10:29:44
o0000000000000000000000000521,c0000000000000000000000000521,invoiced,2017-08-04 04:45:52,2017-08-04 18:53:35,2017-08-09 11:04:26,,2017-08-22 04:45:52
o0000000000000000000000000522,c0000000000000000000000000522,delivered,2017-08-08 19:41:07,2017-08-09 05:36:23,2017-08-13 01:36:02,2017-08-28 22:29:30,2017-09-12 19:41:07
o0000000000000000000000000523,c0000000000000000000000000523,delivered,2018-06-13 10:41:22,2018-06-13 12:43:07,2018-06-15 06:47:25,2018-06-24 12:55:47,2018-07-07 10:41:22
o0000000000000000000000000524,c0000000000000000000000000524,delivered,2018-06-01 08:52:47,2018-06-01 13:45:27,2018-06-02 12:10:10,2018-06-21 10:23:42,2018-06-13 08:52:47
o0000000000000000000000000525,c0000000000000000000000000525,delivered,2017-05-22 19:41:05,2017-05-22 23:21:10,2017-05-25 23:18:32,2017-06-08 11:23:41,2017-06-01 19:41:05
o0000000000000000000000000526,c0000000000000000000000000526,delivered,2017-04-07 07:10:09,2017-04-08 00:21:22,2017-04-11 14:03:57,2017-05-01 03:05:58,2017-05-08 07:10:09
o0000000000000000000000000527,c0000000000000000000000000527,delivered,2018-06-04 14:10:24,2018-06-05 08:15:57,2018-06-11 02:03:12,2018-07-07 15:44:08,2018-07-11 14:10:24
o0000000000000000000000000528,c0000000000000000000000000528,shipped,2017-12-12 04:22:42,2017-12-12 11:36:11,2017-12-15 11:43:40,,2018-01-19 04:22:42
o0000000000000000000000000529,c0000000000000000000000000529,delivered,2017-12-25 18:18:28,2017-12-26 00:08:58,2018-01-02 01:39:18,2018-01-27 23:21:02,2018-01-30 18:18:28
o0000000000000000000000000530,c0000000000000000000000000530,delivered,2017-12-22 22:28:33,2017-12-23 04:08:10,2017-12-28 16:59:17,2018-01-11 21:14:34,2018-01-07 22:28:33
o0000000000000000000000000531,c0000000000000000000000000531,delivered,2018-06-13 00:46:33,2018-06-13 04:15:17,2018-06-17 08:35:20,2018-06-26 06:35:12,2018-07-20 00:46:33
o0000000000000000000000000532,c0000000000000000000000000532,delivered,2018-04-28 00:02:47,2018-04-28 11:55:27,2018-05-05 12:11:33,2018-05-07 04:48:07,2018-05-21 00:02:47
o0000000000000000000000000533,c0000000000000000000000000533,delivered,2017-09-25 22:17:06,2017-09-26 01:31:11,2017-09-27 07:53:28,2017-10-07 22:27:33,2017-10-29 22:17:06
o0000000000000000000000000534,c0000000000000000000000000534,delivered,2017-06-27 17:17:11,2017-06-28 03:07:11,2017-07-01 15:02:03,2017-07-26 14:48:59,2017-07-18 17:17:11
o0000000000000000000000000535,c0000000000000000000000000535,delivered,2018-01-31 15:02:35,2018-02-01 07:36:47,2018-02-02 07:18:28,2018-02-05 17:43:13,2018-02-18 15:02:35
o0000000000000000000000000536,c0000000000000000000000000536,delivered,2017-03-21 23:33:15,2017-03-22 08:54:31,2017-03-26 05:22:55,2017-04-11 11:59:30,2017-04-30 23:33:15
o0000000000000000000000000537,c0000000000000000000000000537,delivered,2018-01-20 10:18:15,2018-01-20 14:40:23,2018-01-24 06:29:55,2018-02-07 09:12:57,2018-02-02 10:18:15
o0000000000000000000000000538,c0000000000000000000000000538,delivered,2018-06-28 20:49:48,2018-06-29 07:57:44,2018-07-01 16:44:17,2018-07-08 21:15:32,2018-08-05 20:49:48
o0000000000000000000000000539,c0000000000000000000000000539,delivered,2018-03-07 00:39:17,2018-03-07 14:51:39,2018-03-16 10:06:54,2018-03-18 13:09:41,2018-03-26 00:39:17
o0000000000000000000000000540,c0000000000000000000000000540,delivered,2017-08-30 02:39:59,2017-08-30 18:07:46,2017-09-03 10:37:10,2017-09-22 14:41:20,2017-09-30 02:39:59
o0000000000000000000000000541,c0000000000000000000000000541,delivered,2017-09-08 23:01:00,2017-09-09 18:01:23,2017-09-15 11:13:12,2017-09-30 07:37:52,2017-10-04 23:01:00
o0000000000000000000000000542,c0000000000000000000000000542,delivered,2018-04-27 16:20:25,2018-04-27 20:57:13,2018-05-01 18:52:08,2018-05-04 07:58:31,2018-05-07 16:20:25
o0000000000000000000000000543,c0000000000000000000000000543,delivered,2018-05-17 03:37:26,2018-05-17 18:19:56,2018-05-20 00:47:14,2018-05-25 11:20:59,2018-05-28 03:37:26
o0000000000000000000000000544,c0000000000000000000000000544,delivered,2017-03-16 22:32:35,2017-03-17 13:34:53,2017-03-20 12:25:06,2017-03-31 15:00:13,2017-04-09 22:32:35
o0000000000000000000000000545,c0000000000000000000000000545,delivered,2018-03-26 06:57:04,2018-03-26 22:52:50,2018-03-30 18:24:48,2018-04-22 04:19:35,2018-05-01 06:57:04
o0000000000000000000000000546,c0000000000000000000000000546,delivered,2017-10-04 04:54:14,2017-10-04 23:24:48,2017-10-08 10:01:52,2017-10-29 08:42:24,2017-11-05 04:54:14
o0000000000000000000000000547,c0000000000000000000000000547,delivered,2018-01-06 17:43:09,2018-01-06 21:51:41,2018-01-11 17:47:20,2018-02-01 13:33:23,2018-02-05 17:43:09
o0000000000000000000000000548,c0000000000000000000000000548,delivered,2017-11-16 10:02:45,2017-11-16 21:10:04,2017-11-23 18:09:52,2017-12-06 17:25:36,2017-11-26 10:02:45
o0000000000000000000000000549,c0000000000000000000000000549,delivered,2018-07-17 15:35:38,2018-07-17 22:59:49,2018-07-23 02:52:06,2018-07-25 01:00:38,2018-07-26 15:35:38
o0000000000000000000000000550,c0000000000000000000000000550,delivered,2017-11-29 14:08:40,2017-11-30 01:52:21,2017-12-01 01:22:30,2017-12-05 21:43:04,2017-12-12 14:08:40
o0000000000000000000000000551,c0000000000000000000000000551,delivered,2017-02-24 10:04:25,2017-02-25 04:58:43,2017-02-28 17:01:28,2017-03-26 21:22:44,2017-04-03 10:04:25
o0000000000000000000000000552,c0000000000000000000000000552,delivered,2017-05-07 00:39:02,2017-05-07 14:52:20,2017-05-11 10:28:01,2017-06-02 00:51:56,2017-06-16 00:39:02
o0000000000000000000000000553,c0000000000000000000000000553,delivered,2017-06-05 10:06:02,2017-06-05 22:30:18,2017-06-07 03:05:14,2017-06-14 15:14:27,2017-07-14 10:06:02
o0000000000000000000000000554,c0000000000000000000000000554,delivered,2017-01-27 20:49:16,2017-01-27 22:27:02,2017-01-29 11:45:07,2017-02-23 00:11:26,2017-02-11 20:49:16
o0000000000000000000000000555,c0000000000000000000000000555,delivered,2017-04-27 07:02:59,2017-04-27 19:49:25,2017-04-28 22:45:47,2017-05-15 01:33:12,2017-05-20 07:02:59
o0000000000000000000000000556,c0000000000000000000000000556,delivered,2017-06-11 04:08:06,2017-06-11 12:46:23,2017-06-19 11:19:10,2017-06-20 22:19:30,2017-06-23 04:08:06
o0000000000000000000000000557,c0000000000000000000000000557,delivered,2018-07-24 04:57:24,2018-07-24 16:04:52,2018-07-26 03:05:40,2018-08-02 17:51:07,2018-08-24 04:57:24
o0000000000000000000000000558,c0000000000000000000000000558,delivered,2017-03-28 00:41:08,2017-03-28 01:16:23,2017-04-04 02:28:19,2017-04-16 08:45:57,2017-04-26 00:41:08
o0000000000000000000000000559,c0000000000000000000000000559,delivered,2017-07-12 09:19:38,2017-07-12 14:02:00,2017-07-13 15:21:07,2017-07-23 07:42:33,2017-07-28 09:19:38
o0000000000000000000000000560,c0000000000000000000000000560,delivered,2017-05-28 23:24:36,2017-05-29 17:47:26,2017-06-01 11:44:43,2017-06-21 16:02:27,2017-07-03 23:24:36
o0000000000000000000000000561,c0000000000000000000000000561,delivered,2018-04-05 03:09:44,2018-04-05 20:56:02,2018-04-07 04:46:53,2018-04-23 15:59:27,2018-04-30 03:09:44
o0000000000000000000000000562,c0000000000000000000000000562,delivered,2017-04-14 12:12:51,2017-04-15 04:47:40,2017-04-19 21:31:17,2017-05-14 18:44:09,2017-05-20 12:12:51
o0000000000000000000000000563,c0000000000000000000000000563,delivered,2017-11-04 13:23:41,2017-11-05 03:08:47,2017-11-06 03:23:25,2017-11-17 10:19:57,2017-11-22 13:23:41
o0000000000000000000000000564,c0000000000000000000000000564,delivered,2018-05-27 10:42:13,2018-05-27 14:01:12,2018-06-02 13:23:42,2018-06-26 20:41:07,2018-07-02 10:42:13
o0000000000000000000000000565,c0000000000000000000000000565,delivered,2017-03-15 03:38:05,2017-03-15 04:53:59,2017-03-23 02:24:13,2017-03-25 07:33:27,2017-03-30 03:38:05
o0000000000000000000000000566,c0000000000000000000000000566,delivered,2017-05-30 19:44:49,2017-05-31 02:31:19,2017-06-03 05:32:26,2017-06-15 01:00:43,2017-07-08 19:44:49
o0000000000000000000000000567,c0000000000000000000000000567,delivered,2017-01-14 23:13:17,2017-01-15 15:27:05,2017-01-19 12:50:57,2017-01-24 16:48:45,2017-01-27 23:13:17
o0000000000000000000000000568,c0000000000000000000000000568,delivered,2018-04-04 12:51:39,2018-04-04 23:02:26,2018-04-06 20:31:12,2018-04-13 06:02:10,2018-04-17 12:51:39
o0000000000000000000000000569,c0000000000000000000000000569,delivered,2018-05-27 02:27:29,2018-05-27 10:08:26,2018-06-01 05:24:50,2018-06-11 08:56:54,2018-06-21 02:27:29
o0000000000000000000000000570,c0000000000000000000000000570,delivered,2017-01-25 03:51:33,2017-01-25 18:12:08,2017-01-29 14:56:00,2017-02-15 03:29:13,2017-02-17 03:51:33
o0000000000000000000000000571,c0000000000000000000000000571,delivered,2018-04-27 17:40:13,2018-04-27 20:19:51,2018-05-02 15:53:37,2018-05-04 18:11:15,2018-05-21 17:40:13
o0000000000000000000000000572,c0000000000000000000000000572,delivered,2018-01-20 20:19:29,2018-01-21 02:36:47,2018-01-25 07:33:51,2018-01-28 13:51:28,2018-02-23 20:19:29
o0000000000000000000000000573,c0000000000000000000000000573,delivered,2018-03-14 04:02:53,2018-03-14 21:24:01,2018-03-15 08:21:54,2018-03-18 16:51:20,2018-04-14 04:02:53
o0000000000000000000000000574,c0000000000000000000000000574,delivered,2018-06-13 16:34:06,2018-06-13 17:12:50,2018-06-18 00:28:58,2018-07-22 11:00:49,2018-07-23 16:34:06
o0000000000000000000000000575,c0000000000000000000000000575,delivered,2017-12-05 18:27:33,2017-12-06 12:09:07,2017-12-09 21:26:01,2017-12-19 10:57:29,2017-12-22 18:27:33
o0000000000000000000000000576,c0000000000000000000000000576,shipped,2018-01-07 14:30:10,2018-01-08 10:29:31,2018-01-16 00:19:57,,2018-01-19 14:30:10
o0000000000000000000000000577,c0000000000000000000000000577,delivered,2018-02-02 04:55:02,2018-02-02 11:43:39,2018-02-05 00:00:39,2018-02-18 22:18:46,2018-02-28 04:55:02
o0000000000000000000000000578,c0000000000000000000000000578,delivered,2017-06-15 12:06:26,2017-06-15 22:59:02,2017-06-17 20:04:46,2017-07-23 22:22:02,2017-07-14 12:06:26
o0000000000000000000000000579,c0000000000000000000000000579,delivered,2018-03-07 10:49:30,2018-03-08 01:29:36,2018-03-10 14:29:39,2018-03-13 17:08:28,2018-03-17 10:49:30
o0000000000000000000000000580,c0000000000000000000000000580,delivered,2018-06-29 14:24:23,2018-06-30 07:55:41,2018-07-01 22:50:50,2018-07-23 13:18:21,2018-07-31 14:24:23
o0000000000000000000000000581,c0000000000000000000000000581,delivered,2017-11-14 12:26:06,2017-11-14 21:16:21,2017-11-17 20:46:54,2017-12-17 10:11:45,2017-12-19 12:26:06
o0000000000000000000000000582,c0000000000000000000000000582,delivered,2017-06-22 04:48:02,2017-06-22 14:26:34,2017-06-27 12:14:11,2017-06-29 01:45:35,2017-07-08 04:48:02
o0000000000000000000000000583,c0000000000000000000000000583,delivered,2017-11-27 11:57:34,2017-11-28 06:49:22,2017-12-03 23:54:32,2017-12-07 02:28:43,2017-12-29 11:57:34
o0000000000000000000000000584,c0000000000000000000000000584,delivered,2017-03-01 09:34:05,2017-03-01 10:11:22,2017-03-08 18:02:13,2017-03-14 18:53:51,2017-03-21 09:34:05
o0000000000000000000000000585,c0000000000000000000000000585,delivered,2017-10-28 00:52:25,2017-10-28 05:26:15,2017-11-05 14:46:30,2017-11-18 12:57:21,2017-11-20 00:52:25
o0000000000000000000000000586,c0000000000000000000000000586,delivered,2017-12-07 17:24:43,2017-12-08 00:42:52,2017-12-12 15:19:42,2018-01-02 01:08:57,2017-12-20 17:24:43
o0000000000000000000000000587,c0000000000000000000000000587,delivered,2017-07-14 08:43:59,2017-07-15 03:13:30,2017-07-17 11:27:36,2017-07-30 22:15:10,2017-08-08 08:43:59
o0000000000000000000000000588,c0000000000000000000000000588,delivered,2017-12-13 10:14:04,2017-12-14 04:23:59,2017-12-14 12:16:18,2018-01-11 20:18:17,2018-01-14 10:14:04
o0000000000000000000000000589,c0000000000000000000000000589,delivered,2017-02-01 08:16:20,2017-02-01 16:32:47,2017-02-06 17:22:36,2017-02-20 13:48:36,2017-03-09 08:16:20
o0000000000000000000000000590,c0000000000000000000000000590,delivered,2018-02-23 07:38:10,2018-02-24 00:11:27,2018-02-25 04:21:45,2018-03-27 21:39:21,2018-03-13 07:38:10
o0000000000000000000000000591,c0000000000000000000000000591,delivered,2017-07-18 21:58:30,2017-07-19 17:12:11,2017-07-23 04:02:04,2017-07-30 21:32:54,2017-08-24 21:58:30
o0000000000000000000000000592,c0000000000000000000000000592,delivered,2017-03-11 23:16:00,2017-03-12 03:47:17,2017-03-13 07:13:43,2017-03-24 23:50:00,2017-04-07 23:16:00
o0000000000000000000000000593,c0000000000000000000000000593,delivered,2017-10-24 05:26:08,2017-10-24 23:45:21,2017-10-26 06:18:21,2017-11-04 14:30:09,2017-11-06 05:26:08
o0000000000000000000000000594,c0000000000000000000000000594,delivered,2017-09-10 16:28:06,2017-09-11 07:40:28,2017-09-15 18:01:44,2017-09-27 22:48:53,2017-10-03 16:28:06
o0000000000000000000000000595,c0000000000000000000000000595,delivered,2018-06-04 11:31:39,2018-06-04 21:59:22,2018-06-06 21:06:37,2018-06-24 14:47:11,2018-07-05 11:31:39
o0000000000000000000000000596,c0000000000000000000000000596,delivered,2018-06-25 16:23:23,2018-06-26 06:11:14,2018-06-30 19:20:19,2018-07-08 03:37:47,2018-07-14 16:23:23
o0000000000000000000000000597,c0000000000000000000000000597,delivered,2018-05-30 18:51:39,2018-05-30 19:48:33,2018-06-08 11:18:11,2018-06-13 07:00:49,2018-06-21 18:51:39
o0000000000000000000000000598,c0000000000000000000000000598,delivered,2018-07-10 07:43:49,2018-07-10 22:48:13,2018-07-13 21:00:20,2018-07-24 04:13:26,2018-08-09 07:43:49
o0000000000000000000000000599,c0000000000000000000000000599,delivered,2017-03-28 12:03:06,2017-03-29 00:35:59,2017-04-02 23:43:05,2017-04-11 12:13:20,2017-04-14 12:03:06
o0000000000000000000000000600,c0000000000000000000000000600,delivered,2018-05-25 12:04:02,2018-05-26 01:24:21,2018-05-31 08:39:30,2018-06-20 03:39:29,2018-06-26 12:04:02
