order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o0000000000000000000000000524,2,p0000000000000000000000000136,s0000000000000000000000000051,2018-06-06 23:39:33,60.17,21.78
o0000000000000000000000000524,3,p0000000000000000000000000094,s0000000000000000000000000051,2018-06-06 23:39:33,292.6,19.92
o0000000000000000000000000524,4,p0000000000000000000000000047,s0000000000000000000000000051,2018-06-06 23:39:33,107.31,19.06
o0000000000000000000000000525,1,p0000000000000000000000000096,s0000000000000000000000000007,2017-05-25 19:01:31,64.73,27.33
o0000000000000000000000000525,2,p0000000000000000000000000135,s0000000000000000000000000007,2017-05-25 19:01:31,321.95,29.67
o0000000000000000000000000526,1,p0000000000000000000000000029,s0000000000000000000000000008,2017-04-10 12:57:42,246.51,17.58
o0000000000000000000000000526,2,p0000000000000000000000000096,s0000000000000000000000000008,2017-04-10 12:57:42,128.21,15.25
o0000000000000000000000000527,1,p0000000000000000000000000052,s0000000000000000000000000016,2018-06-09 09:19:40,191.76,25.15
o0000000000000000000000000528,1,p0000000000000000000000000084,s0000000000000000000000000032,2017-12-14 10:12:50,87.07,31.14
o0000000000000000000000000529,1,p0000000000000000000000000110,s0000000000000000000000000003,2017-12-31 06:38:14,308.29,23.12
o0000000000000000000000000529,2,p0000000000000000000000000140,s0000000000000000000000000003,2017-12-31 06:38:14,294.72,26.3
o0000000000000000000000000530,1,p0000000000000000000000000145,s0000000000000000000000000014,2017-12-26 18:05:42,87.14,36.33
o0000000000000000000000000531,1,p0000000000000000000000000087,s0000000000000000000000000043,2018-06-15 12:17:29,251.32,44.82
o0000000000000000000000000532,1,p0000000000000000000000000005,s0000000000000000000000000043,2018-05-03 13:33:39,180.34,33.55
o0000000000000000000000000533,1,p0000000000000000000000000107,s0000000000000000000000000006,2017-09-30 23:07:36,231.83,28.9
o0000000000000000000000000533,2,p0000000000000000000000000062,s0000000000000000000000000006,2017-09-30 23:07:36,75.03,30.0
o0000000000000000000000000534,1,p0000000000000000000000000060,s0000000000000000000000000031,2017-07-02 02:21:37,123.15,33.33
o0000000000000000000000000534,2,p0000000000000000000000000042,s0000000000000000000000000031,2017-07-02 02:21:37,142.41,33.25
o0000000000000000000000000534,3,p0000000000000000000000000151,s0000000000000000000000000031,2017-07-02 02:21:37,158.22,30.16
o0000000000000000000000000535,1,p0000000000000000000000000084,s0000000000000000000000000022,2018-02-03 03:38:46,50.79,28.29
o0000000000000000000000000535,2,p0000000000000000000000000021,s0000000000000000000000000022,2018-02-03 03:38:46,395.42,26.0
o0000000000000000000000000536,1,p0000000000000000000000000155,s0000000000000000000000000054,2017-03-27 20:12:47,98.83,7.86
o0000000000000000000000000537,1,p0000000000000000000000000030,s0000000000000000000000000029,2018-01-23 08:39:21,69.3,18.29
o0000000000000000000000000538,1,p0000000000000000000000000093,s0000000000000000000000000037,2018-07-05 02:56:31,72.73,20.62
o0000000000000000000000000539,1,p0000000000000000000000000042,s0000000000000000000000000042,2018-03-14 12:29:09,382.26,29.58
o0000000000000000000000000540,1,p0000000000000000000000000026,s0000000000000000000000000040,2017-09-03 04:03:11,199.33,20.59
o0000000000000000000000000541,1,p0000000000000000000000000116,s0000000000000000000000000051,2017-09-16 17:51:11,29.27,26.66
o0000000000000000000000000542,1,p0000000000000000000000000148,s0000000000000000000000000016,2018-05-03 14:14:10,110.61,29.59
o0000000000000000000000000543,1,p0000000000000000000000000148,s0000000000000000000000000049,2018-05-20 23:43:02,94.8,25.93
o0000000000000000000000000543,2,p0000000000000000000000000073,s0000000000000000000000000049,2018-05-20 23:43:02,314.51,27.09
o0000000000000000000000000544,1,p0000000000000000000000000109,s0000000000000000000000000016,2017-03-20 16:38:12,91.19,24.17
o0000000000000000000000000545,1,p0000000000000000000000000128,s0000000000000000000000000017,2018-03-28 23:16:35,309.21,22.53
o0000000000000000000000000545,2,p0000000000000000000000000119,s0000000000000000000000000017,2018-03-28 23:16:35,210.18,20.74
o0000000000000000000000000545,3,p0000000000000000000000000157,s0000000000000000000000000017,2018-03-28 23:16:35,119.98,18.35
o0000000000000000000000000545,4,p0000000000000000000000000023,s0000000000000000000000000017,2018-03-28 23:16:35,149.06,20.18
o0000000000000000000000000546,1,p0000000000000000000000000110,s0000000000000000000000000040,2017-10-08 05:53:24,52.18,24.19
o0000000000000000000000000547,1,p0000000000000000000000000095,s0000000000000000000000000002,2018-01-09 20:48:10,263.7,16.5
o0000000000000000000000000548,1,p0000000000000000000000000081,s0000000000000000000000000048,2017-11-22 04:02:17,107.46,24.26
o0000000000000000000000000549,1,p0000000000000000000000000072,s0000000000000000000000000031,2018-07-21 10:46:05,139.17,29.38
o0000000000000000000000000550,1,p0000000000000000000000000140,s0000000000000000000000000005,2017-12-03 05:57:45,374.86,41.96
o0000000000000000000000000551,1,p0000000000000000000000000103,s0000000000000000000000000000,2017-03-01 06:45:30,222.28,38.3
o0000000000000000000000000552,1,p0000000000000000000000000104,s0000000000000000000000000010,2017-05-13 23:02:38,14.05,19.8
o0000000000000000000000000552,2,p0000000000000000000000000069,s0000000000000000000000000010,2017-05-13 23:02:38,235.76,21.04
o0000000000000000000000000553,1,p0000000000000000000000000029,s0000000000000000000000000056,2017-06-09 22:36:46,169.35,12.76
o0000000000000000000000000554,1,p0000000000000000000000000053,s0000000000000000000000000025,2017-01-31 04:13:57,290.29,36.67
o0000000000000000000000000555,1,p0000000000000000000000000070,s0000000000000000000000000013,2017-04-30 10:07:18,181.73,36.59
o0000000000000000000000000556,1,p0000000000000000000000000089,s0000000000000000000000000000,2017-06-17 17:57:15,129.64,35.38
o0000000000000000000000000557,1,p0000000000000000000000000025,s0000000000000000000000000041,2018-07-26 20:46:17,117.46,28.41
o0000000000000000000000000557,2,p0000000000000000000000000079,s0000000000000000000000000041,2018-07-26 20:46:17,301.6,24.59
o0000000000000000000000000557,3,p0000000000000000000000000145,s0000000000000000000000000041,2018-07-26 20:46:17,383.38,25.11
o0000000000000000000000000558,1,p0000000000000000000000000049,s0000000000000000000000000049,2017-04-02 08:26:35,84.7,20.41
o0000000000000000000000000558,2,p0000000000000000000000000108,s0000000000000000000000000049,2017-04-02 08:26:35,109.45,20.85
o0000000000000000000000000559,1,p0000000000000000000000000011,s0000000000000000000000000035,2017-07-14 20:18:35,91.52,19.05
o0000000000000000000000000560,1,p0000000000000000000000000023,s0000000000000000000000000026,2017-06-01 15:47:21,144.24,17.14
o0000000000000000000000000561,1,p0000000000000000000000000089,s0000000000000000000000000006,2018-04-10 15:05:48,374.65,22.72
o0000000000000000000000000562,1,p0000000000000000000000000034,s0000000000000000000000000012,2017-04-19 06:34:39,24.22,25.26
o0000000000000000000000000563,1,p0000000000000000000000000039,s0000000000000000000000000057,2017-11-07 01:36:35,173.04,29.95
o0000000000000000000000000564,1,p0000000000000000000000000156,s0000000000000000000000000038,2018-06-01 20:23:38,336.64,21.57
o0000000000000000000000000565,1,p0000000000000000000000000101,s0000000000000000000000000047,2017-03-22 20:22:18,364.82,39.4
o0000000000000000000000000565,2,p0000000000000000000000000034,s0000000000000000000000000047,2017-03-22 20:22:18,32.5,37.0
o0000000000000000000000000566,1,p0000000000000000000000000052,s0000000000000000000000000008,2017-06-02 02:05:08,66.21,19.94
o0000000000000000000000000566,2,p0000000000000000000000000022,s0000000000000000000000000008,2017-06-02 02:05:08,212.97,18.95
o0000000000000000000000000567,1,p0000000000000000000000000048,s0000000000000000000000000001,2017-01-17 22:58:13,198.54,10.82
o0000000000000000000000000568,1,p0000000000000000000000000037,s0000000000000000000000000018,2018-04-08 02:25:00,244.94,21.61
o0000000000000000000000000568,2,p0000000000000000000000000122,s0000000000000000000000000018,2018-04-08 02:25:00,123.43,21.28
o0000000000000000000000000569,1,p0000000000000000000000000103,s0000000000000000000000000040,2018-05-31 06:30:34,158.56,18.7
o0000000000000000000000000570,1,p0000000000000000000000000157,s0000000000000000000000000040,2017-01-29 14:25:43,228.61,20.23
o0000000000000000000000000571,1,p0000000000000000000000000066,s0000000000000000000000000035,2018-05-04 04:00:55,385.31,25.17
o0000000000000000000000000571,2,p0000000000000000000000000140,s0000000000000000000000000035,2018-05-04 04:00:55,380.0,24.3
o0000000000000000000000000571,3,p0000000000000000000000000063,s0000000000000000000000000035,2018-05-04 04:00:55,212.08,23.58
o0000000000000000000000000572,1,p0000000000000000000000000033,s0000000000000000000000000019,2018-01-24 07:16:33,154.88,29.43
o0000000000000000000000000573,1,p0000000000000000000000000047,s0000000000000000000000000002,2018-03-20 21:36:53,126.01,23.63
o0000000000000000000000000574,1,p0000000000000000000000000070,s0000000000000000000000000014,2018-06-17 21:36:50,140.64,41.26
o0000000000000000000000000574,2,p0000000000000000000000000119,s0000000000000000000000000014,2018-06-17 21:36:50,248.72,39.61
o0000000000000000000000000575,1,p0000000000000000000000000023,s0000000000000000000000000007,2017-12-09 02:24:35,48.7,38.07
o0000000000000000000000000576,1,p0000000000000000000000000156,s0000000000000000000000000002,2018-01-14 17:35:46,307.41,28.25
o0000000000000000000000000576,2,p0000000000000000000000000083,s0000000000000000000000000002,2018-01-14 17:35:46,396.67,25.85
o0000000000000000000000000576,3,p0000000000000000000000000128,s0000000000000000000000000002,2018-01-14 17:35:46,345.05,29.95
o0000000000000000000000000577,1,p0000000000000000000000000152,s0000000000000000000000000040,2018-02-05 18:55:01,58.44,25.83
o0000000000000000000000000577,2,p0000000000000000000000000106,s0000000000000000000000000040,2018-02-05 18:55:01,367.67,26.77
o0000000000000000000000000578,1,p0000000000000000000000000150,s0000000000000000000000000014,2017-06-20 16:24:40,66.05,45.24
o0000000000000000000000000579,1,p0000000000000000000000000005,s0000000000000000000000000008,2018-03-11 21:28:07,313.87,16.98
o0000000000000000000000000580,1,p0000000000000000000000000155,s0000000000000000000000000003,2018-07-02 19:39:53,46.29,23.8
o0000000000000000000000000581,1,p0000000000000000000000000036,s0000000000000000000000000006,2017-11-21 14:27:55,253.02,33.26
o0000000000000000000000000582,1,p0000000000000000000000000054,s0000000000000000000000000042,2017-06-28 14:52:46,102.69,34.14
o0000000000000000000000000582,2,p0000000000000000000000000031,s0000000000000000000000000042,2017-06-28 14:52:46,32.72,35.89
o0000000000000000000000000582,3,p0000000000000000000000000115,s0000000000000000000000000042,2017-06-28 14:52:46,280.15,32.0
o0000000000000000000000000583,1,p0000000000000000000000000075,s0000000000000000000000000026,2017-12-02 22:25:50,334.15,19.29
o0000000000000000000000000583,2,p0000000000000000000000000153,s0000000000000000000000000026,2017-12-02 22:25:50,301.46,19.49
o0000000000000000000000000584,1,p0000000000000000000000000048,s0000000000000000000000000032,2017-03-06 19:34:24,54.04,41.27
o0000000000000000000000000584,2,p0000000000000000000000000057,s0000000000000000000000000032,2017-03-06 19:34:24,126.24,37.09
o0000000000000000000000000584,3,p0000000000000000000000000110,s0000000000000000000000000032,2017-03-06 19:34:24,168.83,39.6
o0000000000000000000000000585,1,p0000000000000000000000000133,s0000000000000000000000000042,2017-11-04 11:36:20,65.75,43.16
o0000000000000000000000000585,2,p0000000000000000000000000004,s0000000000000000000000000042,2017-11-04 11:36:20,336.36,43.67
o0000000000000000000000000586,1,p0000000000000000000000000097,s0000000000000000000000000043,2017-12-13 16:35:03,234.29,40.67
o0000000000000000000000000587,1,p0000000000000000000000000038,s0000000000000000000000000007,2017-07-17 12:23:13,105.35,34.36
o0000000000000000000000000588,1,p0000000000000000000000000019,s0000000000000000000000000024,2017-12-15 18:10:34,43.51,25.41
o0000000000000000000000000589,1,p0000000000000000000000000036,s0000000000000000000000000011,2017-02-06 11:24:45,31.52,34.72
o0000000000000000000000000589,2,p0000000000000000000000000071,s0000000000000000000000000011,2017-02-06 11:24:45,116.81,37.88
o0000000000000000000000000589,3,p0000000000000000000000000112,s0000000000000000000000000011,2017-02-06 11:24:45,183.77,34.19
o0000000000000000000000000590,1,p0000000000000000000000000154,s0000000000000000000000000059,2018-02-25 14:30:15,37.92,38.45
o0000000000000000000000000591,1,p0000000000000000000000000042,s0000000000000000000000000006,2017-07-26 11:29:13,275.08,18.8
o0000000000000000000000000592,1,p0000000000000000000000000012,s0000000000000000000000000004,2017-03-17 05:46:26,293.68,33.39
o0000000000000000000000000592,2,p0000000000000000000000000148,s0000000000000000000000000004,2017-03-17 05:46:26,137.33,33.22
o0000000000000000000000000592,3,p0000000000000000000000000101,s0000000000000000000000000004,2017-03-17 05:46:26,126.08,32.63
o0000000000000000000000000593,1,p0000000000000000000000000150,s0000000000000000000000000004,2017-10-27 04:41:17,220.06,40.83
o0000000000000000000000000594,1,p0000000000000000000000000131,s0000000000000000000000000055,2017-09-17 22:25:48,80.76,30.61
o0000000000000000000000000594,2,p0000000000000000000000000081,s0000000000000000000000000055,2017-09-17 22:25:48,170.47,28.55
o0000000000000000000000000595,1,p0000000000000000000000000096,s0000000000000000000000000051,2018-06-11 05:38:02,221.76,27.88
o0000000000000000000000000596,1,p0000000000000000000000000146,s0000000000000000000000000025,2018-07-02 01:52:05,65.83,29.08
o0000000000000000000000000597,1,p0000000000000000000000000138,s0000000000000000000000000021,2018-06-07 11:51:45,180.06,26.06
o0000000000000000000000000597,2,p0000000000000000000000000064,s0000000000000000000000000021,2018-06-07 11:51:45,208.86,23.5
o0000000000000000000000000598,1,p0000000000000000000000000060,s0000000000000000000000000002,2018-07-14 23:17:34,359.34,27.29
o0000000000000000000000000598,2,p0000000000000000000000000099,s0000000000000000000000000002,2018-07-14 23:17:34,197.31,28.12
o0000000000000000000000000599,1,p0000000000000000000000000033,s0000000000000000000000000058,2017-04-02 11:39:08,136.21,31.71
o0000000000000000000000000600,1,p0000000000000000000000000084,s0000000000000000000000000055,2018-06-02 11:16:17,278.02,28.15
o0000000000000000000000000601,1,p0000000000000000000000000034,s0000000000000000000000000052,2017-04-27 06:25:56,277.21,39.04
o0000000000000000000000000601,2,p0000000000000000000000000068,s0000000000000000000000000052,2017-04-27 06:25:56,318.34,39.59
o0000000000000000000000000602,1,p0000000000000000000000000150,s0000000000000000000000000058,2018-07-30 04:58:37,98.0,27.21
o0000000000000000000000000602,2,p0000000000000000000000000087,s0000000000000000000000000058,2018-07-30 04:58:37,217.54,27.73
o0000000000000000000000000602,3,p0000000000000000000000000094,s0000000000000000000000000058,2018-07-30 04:58:37,51.66,28.21
o0000000000000000000000000603,1,p0000000000000000000000000019,s0000000000000000000000000012,2018-04-27 16:25:36,371.41,28.77
o0000000000000000000000000604,1,p0000000000000000000000000055,s0000000000000000000000000018,2017-08-20 14:30:59,294.83,16.22
o0000000000000000000000000605,1,p0000000000000000000000000045,s0000000000000000000000000018,2018-05-21 10:22:10,189.17,24.61
o0000000000000000000000000605,2,p0000000000000000000000000031,s0000000000000000000000000018,2018-05-21 10:22:10,282.08,24.06
o0000000000000000000000000605,3,p0000000000000000000000000143,s0000000000000000000000000018,2018-05-21 10:22:10,35.34,25.31
