review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
r0000000000000000000000001289,o0000000000000000000000001289,3,,,2017-12-26 16:56:16,2017-12-27 16:56:16
r0000000000000000000000001290,o0000000000000000000000001290,4,,,2017-07-22 02:45:07,2017-07-23 02:45:07
r0000000000000000000000001291,o0000000000000000000000001291,5,,,2017-09-16 17:31:57,2017-09-17 17:31:57
r0000000000000000000000001292,o0000000000000000000000001292,4,,,2017-06-12 11:40:41,2017-06-13 11:40:41
r0000000000000000000000001293,o0000000000000000000000001293,3,,,2018-03-02 21:42:27,2018-03-03 21:42:27
r0000000000000000000000001294,o0000000000000000000000001294,3,,,2017-01-30 19:37:17,2017-01-31 19:37:17
r0000000000000000000000001295,o0000000000000000000000001295,4,,,2018-01-29 08:44:01,2018-01-30 08:44:01
r0000000000000000000000001296,o0000000000000000000000001296,5,,,2017-04-26 11:02:58,2017-04-27 11:02:58
r0000000000000000000000001297,o0000000000000000000000001297,5,,,2017-11-28 16:55:18,2017-11-29 16:55:18
r0000000000000000000000001298,o0000000000000000000000001298,4,,,2017-09-01 11:37:13,2017-09-02 11:37:13
r0000000000000000000000001299,o0000000000000000000000001299,5,,,2018-07-24 15:34:35,2018-07-25 15:34:35
r0000000000000000000000001300,o0000000000000000000000001300,4,,,2017-11-09 20:33:20,2017-11-10 20:33:20
r0000000000000000000000001301,o0000000000000000000000001301,5,,,2018-06-25 15:20:34,2018-06-26 15:20:34
r0000000000000000000000001302,o0000000000000000000000001302,5,,,2017-09-27 01:57:28,2017-09-28 01:57:28
r0000000000000000000000001303,o0000000000000000000000001303,1,,,2018-08-23 18:17:32,2018-08-24 18:17:32
r0000000000000000000000001304,o0000000000000000000000001304,1,,,2018-04-12 06:02:31,2018-04-13 06:02:31
r0000000000000000000000001305,o0000000000000000000000001305,1,,,2017-03-09 20:29:47,2017-03-10 20:29:47
r0000000000000000000000001306,o0000000000000000000000001306,1,,,2017-03-18 16:29:37,2017-03-19 16:29:37
r0000000000000000000000001307,o0000000000000000000000001307,4,,,2018-05-28 11:28:55,2018-05-29 11:28:55
r0000000000000000000000001308,o0000000000000000000000001308,4,,,2018-04-16 04:40:12,2018-04-17 04:40:12
r0000000000000000000000001309,o0000000000000000000000001309,5,,,2017-04-24 13:46:59,2017-04-25 13:46:59
r0000000000000000000000001310,o0000000000000000000000001310,2,,,2017-06-03 03:04:09,2017-06-04 03:04:09
r0000000000000000000000001311,o0000000000000000000000001311,4,,,2018-05-02 22:20:32,2018-05-03 22:20:32
r0000000000000000000000001312,o0000000000000000000000001312,3,,,2017-10-04 17:03:46,2017-10-05 17:03:46
r0000000000000000000000001313,o0000000000000000000000001313,2,,,2017-03-03 07:13:03,2017-03-04 07:13:03
r0000000000000000000000001314,o0000000000000000000000001314,3,,,2017-10-01 01:30:57,2017-10-02 01:30:57
r0000000000000000000000001315,o0000000000000000000000001315,2,,,2018-06-16 01:14:25,2018-06-17 01:14:25
r0000000000000000000000001316,o0000000000000000000000001316,1,,,2017-04-19 13:51:53,2017-04-20 13:51:53
r0000000000000000000000001317,o0000000000000000000000001317,5,,,2017-05-11 13:01:53,2017-05-12 13:01:53
r0000000000000000000000001318,o0000000000000000000000001318,2,,,2018-04-18 17:53:34,2018-04-19 17:53:34
r0000000000000000000000001319,o0000000000000000000000001319,3,,,2017-09-02 16:36:09,2017-09-03 16:36:09
r0000000000000000000000001320,o0000000000000000000000001320,3,,,2017-03-17 10:38:17,2017-03-18 10:38:17
r0000000000000000000000001321,o0000000000000000000000001321,5,,,2017-12-26 08:46:47,2017-12-27 08:46:47
r0000000000000000000000001322,o0000000000000000000000001322,4,,,2018-05-13 23:01:16,2018-05-14 23:01:16
r0000000000000000000000001323,o0000000000000000000000001323,3,,,2017-04-17 01:58:27,2017-04-18 01:58:27
r0000000000000000000000001324,o0000000000000000000000001324,4,,,2018-04-16 16:42:48,2018-04-17 16:42:48
r0000000000000000000000001325,o0000000000000000000000001325,1,,,2017-04-15 05:10:17,2017-04-16 05:10:17
r0000000000000000000000001326,o0000000000000000000000001326,5,,,2017-10-03 03:21:40,2017-10-04 03:21:40
r0000000000000000000000001327,o0000000000000000000000001327,5,,,2018-02-17 20:47:07,2018-02-18 20:47:07
r0000000000000000000000001328,o0000000000000000000000001328,2,,,2017-02-22 14:26:14,2017-02-23 14:26:14
r0000000000000000000000001329,o0000000000000000000000001329,5,,,2017-08-16 19:52:22,2017-08-17 19:52:22
r0000000000000000000000001330,o0000000000000000000000001330,3,,,2018-06-12 18:08:10,2018-06-13 18:08:10
r0000000000000000000000001331,o0000000000000000000000001331,5,,,2017-06-11 09:53:02,2017-06-12 09:53:02
r0000000000000000000000001332,o0000000000000000000000001332,3,,,2017-03-28 09:21:06,2017-03-29 09:21:06
r0000000000000000000000001333,o0000000000000000000000001333,5,,,2017-09-27 05:26:31,2017-09-28 05:26:31
r0000000000000000000000001334,o0000000000000000000000001334,4,,,2018-05-27 07:47:20,2018-05-28 07:47:20
r0000000000000000000000001335,o0000000000000000000000001335,4,,,2018-06-27 05:51:41,2018-06-28 05:51:41
r0000000000000000000000001336,o0000000000000000000000001336,5,,,2018-02-14 11:53:32,2018-02-15 11:53:32
r0000000000000000000000001337,o0000000000000000000000001337,4,,,2018-07-21 22:58:43,2018-07-22 22:58:43
r0000000000000000000000001338,o0000000000000000000000001338,5,,,2017-11-20 09:25:29,2017-11-21 09:25:29
r0000000000000000000000001339,o0000000000000000000000001339,4,,,2017-10-20 20:41:46,2017-10-21 20:41:46
r0000000000000000000000001340,o0000000000000000000000001340,5,,,2018-07-11 18:43:47,2018-07-12 18:43:47
r0000000000000000000000001341,o0000000000000000000000001341,3,,,2017-01-29 20:54:27,2017-01-30 20:54:27
r0000000000000000000000001342,o0000000000000000000000001342,3,,,2018-05-20 17:45:48,2018-05-21 17:45:48
r0000000000000000000000001343,o0000000000000000000000001343,5,,,2018-03-28 06:31:38,2018-03-29 06:31:38
r0000000000000000000000001344,o0000000000000000000000001344,1,,,2018-06-13 08:34:28,2018-06-14 08:34:28
r0000000000000000000000001345,o0000000000000000000000001345,5,,,2017-11-26 17:01:58,2017-11-27 17:01:58
r0000000000000000000000001346,o0000000000000000000000001346,1,,,2017-06-03 17:40:49,2017-06-04 17:40:49
r0000000000000000000000001347,o0000000000000000000000001347,5,,,2018-02-28 15:39:01,2018-03-01 15:39:01
r0000000000000000000000001348,o0000000000000000000000001348,4,,,2017-09-28 21:52:34,2017-09-29 21:52:34
r0000000000000000000000001349,o0000000000000000000000001349,5,,,2017-07-15 01:19:12,2017-07-16 01:19:12
r0000000000000000000000001350,o0000000000000000000000001350,1,,,2018-04-04 16:37:13,2018-04-05 16:37:13
r0000000000000000000000001351,o0000000000000000000000001351,5,,,2017-10-16 10:15:40,2017-10-17 10:15:40
r0000000000000000000000001352,o0000000000000000000000001352,5,,,2017-10-07 18:31:40,2017-10-08 18:31:40
r0000000000000000000000001353,o0000000000000000000000001353,5,,,2018-08-01 21:16:27,2018-08-02 21:16:27
r0000000000000000000000001354,o0000000000000000000000001354,5,,,2017-05-17 18:04:58,2017-05-18 18:04:58
r0000000000000000000000001355,o0000000000000000000000001355,1,,,2017-10-02 16:29:25,2017-10-03 16:29:25
r0000000000000000000000001356,o0000000000000000000000001356,4,,,2018-06-08 08:50:55,2018-06-09 08:50:55
r0000000000000000000000001357,o0000000000000000000000001357,3,,,2017-02-15 23:06:15,2017-02-16 23:06:15
r0000000000000000000000001358,o0000000000000000000000001358,3,,,2018-04-17 00:51:43,2018-04-18 00:51:43
r0000000000000000000000001359,o0000000000000000000000001359,4,,,2018-02-01 20:36:56,2018-02-02 20:36:56
r0000000000000000000000001360,o0000000000000000000000001360,4,,,2018-05-01 05:54:34,2018-05-02 05:54:34
r0000000000000000000000001361,o0000000000000000000000001361,1,,,2018-02-17 03:44:11,2018-02-18 03:44:11
r0000000000000000000000001362,o0000000000000000000000001362,1,,,2017-12-28 20:10:46,2017-12-29 20:10:46
r0000000000000000000000001363,o0000000000000000000000001363,1,,,2017-04-13 19:50:33,2017-04-14 19:50:33
r0000000000000000000000001364,o0000000000000000000000001364,4,,,2017-09-22 03:47:41,2017-09-23 03:47:41
r0000000000000000000000001365,o0000000000000000000000001365,4,,,2018-06-18 21:05:34,2018-06-19 21:05:34
r0000000000000000000000001366,o0000000000000000000000001366,5,,,2018-04-18 16:03:34,2018-04-19 16:03:34
r0000000000000000000000001367,o0000000000000000000000001367,4,,,2017-06-21 20:01:00,2017-06-22 20:01:00
r0000000000000000000000001368,o0000000000000000000000001368,4,,,2018-08-07 01:56:11,2018-08-08 01:56:11
r0000000000000000000000001369,o0000000000000000000000001369,2,,,2017-05-28 11:51:50,2017-05-29 11:51:50
r0000000000000000000000001370,o0000000000000000000000001370,5,,,2018-08-04 20:26:14,2018-08-05 20:26:14
r0000000000000000000000001371,o0000000000000000000000001371,4,,,2017-12-29 04:14:32,2017-12-30 04:14:32
r0000000000000000000000001372,o0000000000000000000000001372,3,,,2017-05-16 04:02:03,2017-05-17 04:02:03
r0000000000000000000000001373,o0000000000000000000000001373,5,,,2017-07-02 08:51:13,2017-07-03 08:51:13
r0000000000000000000000001374,o0000000000000000000000001374,4,,,2018-02-26 04:12:23,2018-02-27 04:12:23
r0000000000000000000000001375,o0000000000000000000000001375,5,,,2018-02-12 23:39:09,2018-02-13 23:39:09
r0000000000000000000000001376,o0000000000000000000000001376,5,,,2018-01-17 05:14:19,2018-01-18 05:14:19
r0000000000000000000000001377,o0000000000000000000000001377,5,,,2018-04-14 16:20:09,2018-04-15 16:20:09
r0000000000000000000000001378,o0000000000000000000000001378,5,,,2017-03-27 04:09:15,2017-03-28 04:09:15
r0000000000000000000000001379,o0000000000000000000000001379,1,,,2018-05-07 02:29:01,2018-05-08 02:29:01
r0000000000000000000000001380,o0000000000000000000000001380,4,,,2017-03-06 06:34:28,2017-03-07 06:34:28
r0000000000000000000000001381,o0000000000000000000000001381,4,,,2017-09-29 01:57:58,2017-09-30 01:57:58
r0000000000000000000000001382,o0000000000000000000000001382,5,,,2017-08-26 07:25:04,2017-08-27 07:25:04
r0000000000000000000000001383,o0000000000000000000000001383,3,,,2017-07-13 10:24:31,2017-07-14 10:24:31
r0000000000000000000000001384,o0000000000000000000000001384,5,,,2018-02-25 01:09:24,2018-02-26 01:09:24
r0000000000000000000000001385,o0000000000000000000000001385,3,,,2018-05-26 11:24:23,2018-05-27 11:24:23
r0000000000000000000000001386,o0000000000000000000000001386,1,,,2017-12-25 14:13:41,2017-12-26 14:13:41
r0000000000000000000000001387,o0000000000000000000000001387,1,,,2017-04-24 14:24:16,2017-04-25 14:24:16
r0000000000000000000000001388,o0000000000000000000000001388,5,,,2017-06-09 01:11:40,2017-06-10 01:11:40
r0000000000000000000000001389,o0000000000000000000000001389,5,,,2018-07-29 13:16:48,2018-07-30 13:16:48
r0000000000000000000000001390,o0000000000000000000000001390,4,,,2018-03-01 02:55:49,2018-03-02 02:55:49
r0000000000000000000000001391,o0000000000000000000000001391,5,,,2017-07-20 20:14:24,2017-07-21 20:14:24
r0000000000000000000000001392,o0000000000000000000000001392,5,,,2018-04-11 14:27:13,2018-04-12 14:27:13
r0000000000000000000000001393,o0000000000000000000000001393,4,,,2017-04-21 16:57:00,2017-04-22 16:57:00
r0000000000000000000000001394,o0000000000000000000000001394,2,,,2018-05-22 04:07:26,2018-05-23 04:07:26
r0000000000000000000000001395,o0000000000000000000000001395,4,,,2017-10-09 16:06:39,2017-10-10 16:06:39
r0000000000000000000000001396,o0000000000000000000000001396,5,,,2017-07-21 11:45:19,2017-07-22 11:45:19
r0000000000000000000000001397,o0000000000000000000000001397,4,,,2018-07-11 11:01:29,2018-07-12 11:01:29
r0000000000000000000000001398,o0000000000000000000000001398,4,,,2018-05-12 22:34:53,2018-05-13 22:34:53
r0000000000000000000000001399,o0000000000000000000000001399,3,,,2017-03-02 09:23:08,2017-03-03 09:23:08
